raw_relative_to_target400_s,shifted_relative_s_minus_1s,position_mm,velocity_mm_s,current_A,state,unit_message_code
11.862076998,10.862076998,399.917541504,15.950000763,-4.079999924,1,1
11.872374773,10.872374773,400.047454834,-21.816667557,4.080999851,1,1
11.882050991,10.882050991,399.963867188,22.870832443,0.119000003,1,1
11.892325163,10.892325163,399.897399902,-29.516666412,-3.503000021,1,1
11.902056456,10.902056456,400.083038330,37.629165649,3.677999973,1,1
11.912290335,10.912290335,399.917541504,-24.154167175,-3.838999987,1,1
11.922062159,10.922062159,400.156890869,25.529167175,3.788000107,1,1
11.932337761,10.932337761,399.899078369,-24.658332825,-3.681999922,1,1
11.942038536,10.942038536,400.164611816,31.762500763,3.747999907,1,1
11.952268600,10.952268600,399.911163330,-27.820833206,-3.756999969,1,1
11.962059975,10.962059975,400.162597656,10.449999809,3.885999918,1,1
11.972299099,10.972299099,400.143798828,26.033332825,3.806999922,1,1
11.982072115,10.982072115,400.105865479,8.937500000,-3.848999977,1,1
11.992346525,10.992346525,400.085388184,-21.633333206,-3.855999947,1,1
12.002091169,11.002091169,400.262298584,10.587499619,4.078000069,1,1
12.012299776,11.012299776,400.138427734,13.612499237,-4.353000164,1,1
12.022119284,11.022119284,400.189453125,-33.366664886,-3.473999977,1,1
12.032323360,11.032323360,400.287475586,36.941665649,3.516000032,1,1
12.042099953,11.042099953,400.148498535,-9.212499619,-3.980999947,1,1
12.052263021,11.052263021,400.272705078,-17.920833588,2.203999996,1,1
12.062081814,11.062081814,400.269012451,15.629166603,3.867000103,1,1
12.072318316,11.072318316,400.206909180,18.333332062,0.202000007,1,1
12.082102776,11.082102776,400.114257812,-26.308332443,-3.638999939,1,1
12.092311621,11.092311621,400.247528076,7.745833397,3.753999949,1,1
12.102092028,11.102092028,400.049468994,3.529166698,-3.885999918,1,1
12.112293959,11.112293959,400.100830078,-25.666666031,-3.147000074,1,1
12.122097969,11.122097969,400.182067871,31.900001526,3.599999905,1,1
12.132344007,11.132344007,400.031005859,-5.179166794,-3.789000034,1,1
12.142140150,11.142140150,400.154205322,-13.887500763,4.116000175,1,1
12.152352810,11.152352810,400.158569336,36.941665649,3.440000057,1,1
12.162069798,11.162069798,400.056854248,-30.020833969,-3.730999947,1,1
12.172314644,11.172314644,400.222015381,10.770833969,3.733000040,1,1
12.182175398,11.182175398,400.098144531,11.962499619,-3.887000084,1,1
12.192421436,11.192421436,400.162933350,-25.483333588,-3.352999926,1,1
12.202167511,11.202167511,400.253906250,32.908332825,3.525000095,1,1
12.212357759,11.212357759,400.092102051,-17.095832825,-3.783999920,1,1
12.222055197,11.222055197,400.213287354,-15.079166412,3.984999895,1,1
12.232309103,11.232309103,400.220672607,29.883333206,3.309000015,1,1
12.242061377,11.242061377,400.106201172,-28.325000763,-3.660000086,1,1
12.252279997,11.252279997,400.249542236,12.100000381,3.696000099,1,1
12.262065649,11.262065649,400.109893799,8.570833206,-3.874000072,1,1
12.272321701,11.272321701,400.118957520,-28.004167557,-3.247999907,1,1
12.282066107,11.282066107,400.168304443,36.620834351,3.407999992,1,1
12.292302370,11.292302370,400.002471924,-46.291667938,-3.789000034,1,1
12.302059889,11.302059889,400.192810059,46.199996948,3.602999926,1,1
12.312322378,11.312322378,399.974273682,-46.979167938,-3.658999920,1,1
12.322042704,11.322042704,400.100158691,26.216667175,3.512000084,1,1
12.332305193,11.332305193,399.889678955,-16.912500381,-3.950000048,1,1
12.342026234,11.342026234,399.981658936,-10.037500381,4.005000114,1,1
12.352278709,11.352278709,399.939361572,30.570833206,3.539999962,1,1
12.362131357,11.362131357,399.833282471,-37.583335876,-3.526000023,1,1
12.372333288,11.372333288,400.020935059,29.241666794,3.628999949,1,1
12.382089853,11.382089853,399.831604004,-26.170833588,-3.711999893,1,1
12.392324209,11.392324209,400.088073730,14.299999237,3.755000114,1,1
12.402028561,11.402028561,399.993072510,11.091666222,-4.170000076,1,1
12.412353516,11.412353516,400.022949219,-28.691667557,-3.444000006,1,1
12.422048807,11.422048807,400.151519775,37.766666412,3.667999983,1,1
12.432514429,11.432514429,400.004150391,-3.345833302,-4.078000069,1,1
12.442229986,11.442229986,400.096801758,-19.616666794,0.048999999,1,1
12.452317238,11.452317238,400.121643066,24.016666412,3.720000029,1,1
12.462034225,11.462034225,399.977966309,-1.833333373,-3.740999937,1,1
12.472309589,11.472309589,400.053497314,-21.954166412,0.043000001,1,1
12.482059717,11.482059717,400.087402344,30.387500763,3.278000116,1,1
12.492312193,11.492312193,400.046783447,10.770833969,-3.835000038,1,1
12.502102852,11.502102852,400.038391113,-20.120832443,-3.730000019,1,1
12.512330770,11.512330770,400.131042480,-11.412500381,4.335000038,1,1
12.522208452,11.522208452,400.125671387,38.270835876,3.565999985,1,1
12.532283783,11.532283783,400.029327393,-35.062500000,-3.532999992,1,1
12.542035818,11.542035818,400.176361084,10.083333969,3.809000015,1,1
12.552311897,11.552311897,400.042755127,10.954166412,-3.868999958,1,1
12.562102795,11.562102795,400.105529785,-26.812500000,-3.078999996,1,1
12.572347641,11.572347641,400.176361084,23.375000000,3.733999968,1,1
12.582094908,11.582094908,400.036376953,-1.650000095,-3.732000113,1,1
12.592346907,11.592346907,400.072631836,-24.979166031,-3.683000088,1,1
12.602098227,11.602098227,400.179718018,14.116666794,3.920000076,1,1
12.612319946,11.612319946,400.107879639,18.470832825,-3.920000076,1,1
12.622093678,11.622093678,400.169982910,-28.691667557,-3.444999933,1,1
12.632428408,11.632428408,400.255249023,32.404167175,3.576999903,1,1
12.642126322,11.642126322,400.096130371,-14.758333206,-3.776999950,1,1
12.652341843,11.652341843,400.232086182,-18.929166794,4.184999943,1,1
12.662077904,11.662077904,400.206573486,30.570833206,3.526000023,1,1
12.672380686,11.672380686,400.090759277,-27.500000000,-3.773999929,1,1
12.682114840,11.682114840,400.229400635,7.929166794,3.686000109,1,1
12.692445993,11.692445993,400.084045410,9.441666603,-3.930000067,1,1
12.702152252,11.702152252,400.095794678,-29.195833206,-3.263000011,1,1
12.712366104,11.712366104,400.165283203,33.412498474,3.562000036,1,1
12.722107410,11.722107410,400.011871338,-15.766666412,-3.970999956,1,1
12.732814312,11.732814312,400.164276123,-3.849999905,3.986000061,1,1
12.742109537,11.742109537,400.091430664,27.362499237,-3.848999977,1,1
12.752382278,11.752382278,400.187103271,-25.987499237,-0.340999991,1,1
12.762127399,11.762127399,400.233764648,23.191667557,3.540999889,1,1
12.772394180,11.772394180,400.021942139,-18.791667938,-3.858999968,1,1
12.782026052,11.782026052,400.134063721,-8.891666412,4.304999828,1,1
12.792460203,11.792460203,400.086059570,26.216667175,3.023999929,1,1
12.802032948,11.802032948,399.985015869,-39.233333588,-3.657000065,1,1
12.812332630,11.812332630,400.154541016,31.395833969,3.635999918,1,1
12.822055340,11.822055340,399.956817627,-19.295833588,-3.964999914,1,1
12.832337141,11.832337141,400.167297363,6.737500191,3.789000034,1,1
12.842064857,11.842064857,399.954803467,-4.858333111,-4.162000179,1,1
12.852495909,11.852495909,400.133056641,-2.979166746,4.309999943,1,1
12.862106562,11.862106562,400.074310303,21.174999237,0.008000000,1,1
12.872371435,11.872371435,400.040069580,-31.854166031,-3.223000050,1,1
12.882107258,11.882107258,400.104187012,41.662498474,3.046999931,1,1
12.892321587,11.892321587,400.018585205,-36.575000763,-3.155999899,1,1
12.902016878,11.902016878,400.123657227,33.595832825,3.654999971,1,1
12.912374496,11.912374496,399.965545654,-10.037500381,-3.828999996,1,1
12.922086954,11.922086954,400.077667236,-18.287500381,0.079999998,1,1
12.932363033,11.932363033,400.153533936,14.116666794,3.696000099,1,1
12.942064285,11.942064285,400.157562256,27.866666794,3.503999949,1,1
12.952414513,11.952414513,400.066589355,-14.070833206,-3.898999929,1,1
12.962180614,11.962180614,400.150512695,-16.591667175,1.082000017,1,1
12.972445726,11.972445726,400.173004150,27.866666794,3.779000044,1,1
12.982091904,11.982091904,400.064239502,-9.395833969,-3.890000105,1,1
12.992366314,11.992366314,400.221343994,-10.220833778,3.986999989,1,1
13.002124786,12.002124786,400.205566406,31.762500763,3.543999910,1,1
13.012401342,12.012401342,400.082031250,-25.987499237,-3.825999975,1,1
13.022113800,12.022113800,400.218994141,2.887499809,3.766000032,1,1
13.032378912,12.032378912,400.128692627,19.662500381,-1.394999981,1,1
13.042115688,12.042115688,400.092437744,-26.308332443,-3.809999943,1,1
13.052329540,12.052329540,400.211608887,6.920833111,3.845000029,1,1
13.062170982,12.062170982,400.050811768,9.258333206,-3.976000071,1,1
13.072400331,12.072400331,400.105194092,-26.491666794,-3.207999945,1,1
13.082097530,12.082097530,400.194152832,33.916664124,3.651999950,1,1
13.092428446,12.092428446,400.050140381,-9.395833969,-3.846999884,1,1
13.102093697,12.102093697,400.195495605,-9.395833969,4.225999832,1,1
13.112385035,12.112385035,400.202209473,23.191667557,3.338999987,1,1
13.122113705,12.122113705,400.119964600,-3.162499905,-4.052999973,1,1
13.132371426,12.132371426,400.200866699,-19.616666794,4.111999989,1,1
13.142168283,12.142168283,400.134063721,29.562500000,3.571000099,1,1
13.152352810,12.152352810,400.037719727,-35.887500763,-3.538000107,1,1
13.162128448,12.162128448,400.186767578,12.924999237,3.799999952,1,1
13.172369003,12.172369003,400.044097900,5.729166508,-3.875000000,1,1
13.182138920,12.182138920,400.076660156,-31.212501526,-0.508000016,1,1
13.192441702,12.192441702,400.094787598,29.379167557,3.210999966,1,1
13.202175617,12.202175617,399.975616455,-11.916666985,-4.046999931,1,1
13.212440252,12.212440252,400.093780518,-10.037500381,3.983999968,1,1
13.222236872,12.222236872,400.068267822,28.049999237,3.522000074,1,1
13.232331753,12.232331753,399.974609375,-35.750000000,-3.661000013,1,1
13.242154360,12.242154360,400.149841309,25.849998474,3.973999977,1,1
13.252444983,12.252444983,399.891357422,-24.979166031,-3.756999969,1,1
13.262201786,12.262201786,400.169982910,19.983333588,3.849999905,1,1
13.272377014,12.272377014,399.935668945,-15.399999619,-4.119999886,1,1
13.282159805,12.282159805,400.004150391,-13.383333206,4.367000103,1,1
13.292381763,12.292381763,399.976287842,28.554166794,3.434999943,1,1
13.302113056,12.302113056,399.856781006,-34.558334351,-3.618999958,1,1
13.312378168,12.312378168,400.008514404,13.429166794,4.054999828,1,1
13.322128773,12.322128773,399.843688965,-0.458333343,-3.928999901,1,1
13.332399368,12.332399368,400.011871338,-4.675000191,4.039999962,1,1
13.342226982,12.342226982,399.944061279,22.000000000,-2.385999918,1,1
13.352429390,12.352429390,400.059204102,-33.045833588,4.225999832,1,1
13.362110376,12.362110376,399.972259521,20.670833588,-0.011000000,1,1
13.372356415,12.372356415,399.963867188,-10.908333778,-3.803999901,1,1
13.382197618,12.382197618,399.982330322,-23.650001526,-3.515000105,1,1
13.392345667,12.392345667,400.050476074,4.216666698,3.890000105,1,1
13.402129889,12.402129889,399.903106689,14.116666794,-3.954999924,1,1
13.412456274,12.412456274,399.955474854,-26.812500000,-3.394999981,1,1
13.422098637,12.422098637,400.043090820,29.745832443,3.548000097,1,1
13.432440281,12.432440281,399.906463623,-11.045833588,-3.875999928,1,1
13.442161798,12.442161798,400.024291992,-20.120832443,2.980999947,1,1
13.452417135,12.452417135,400.021942139,18.470832825,3.894999981,1,1
13.462180376,12.462180376,399.900085449,-0.137500003,-3.736999989,1,1
13.472421885,12.472421885,399.910827637,-26.812500000,-3.115999937,1,1
13.482085466,12.482085466,400.022277832,24.200000763,3.612999916,1,1
13.492395163,12.492395163,399.837310791,-17.783332825,-3.765000105,1,1
13.502150774,12.502150774,399.964202881,-9.029166222,4.098000050,1,1
13.512485504,12.512485504,399.913513184,32.587501526,3.256999969,1,1
13.522147417,12.522147417,399.832611084,-35.887500763,-3.480000019,1,1
13.532377958,12.532377958,399.980987549,4.720833302,3.951999903,1,1
13.542081356,12.542081356,399.876922607,18.470832825,-4.263000011,1,1
13.552386999,12.552386999,399.907470703,-28.325000763,-3.365000010,1,1
13.562192678,12.562192678,400.029998779,29.058332443,3.622999907,1,1
13.572391987,12.572391987,399.900756836,-9.395833969,-3.855000019,1,1
13.582131386,12.582131386,400.044433594,-8.891666412,3.855999947,1,1
13.592530727,12.592530727,399.998443604,24.704166412,3.450999975,1,1
13.602159739,12.602159739,399.917877197,-30.341667175,-3.710999966,1,1
13.612411499,12.612411499,400.052154541,6.920833111,3.809000015,1,1
13.622192860,12.622192860,399.937683105,13.795833588,-4.271999836,1,1
13.632391453,12.632391453,399.933654785,-29.700000763,-3.548000097,1,1
13.642164230,12.642164230,400.023956299,26.033332825,3.650000095,1,1
13.652310848,12.652310848,399.854766846,-15.399999619,-3.740000010,1,1
13.662160158,12.662160158,399.981994629,-8.524999619,3.992000103,1,1
13.672379971,12.672379971,399.959838867,32.587501526,3.397000074,1,1
13.682088375,12.682088375,399.896728516,-32.220832825,-3.562999964,1,1
13.692408800,12.692408800,400.059204102,41.479164124,3.644999981,1,1
13.702069283,12.702069283,399.903106689,-39.233333588,-3.456000090,1,1
13.712378740,12.712378740,399.972595215,6.416666508,4.084000111,1,1
13.722106934,12.722106934,399.838317871,9.074999809,-3.897000074,1,1
13.732363224,12.732363224,399.846710205,-30.204166412,-3.236000061,1,1
13.742138624,12.742138624,399.935668945,34.604164124,3.868999958,1,1
13.752423763,12.752423763,399.749023438,-17.783332825,-4.010000229,1,1
13.762161732,12.762161732,399.949096680,10.449999809,4.079999924,1,1
13.772382498,12.772382498,399.758087158,-1.329166651,-4.013999939,1,1
13.782150507,12.782150507,399.936340332,-2.154166698,4.263000011,1,1
13.792469025,12.792469025,399.809783936,16.820833206,-4.361000061,1,1
13.802087784,12.802087784,399.912506104,-17.920833588,0.020000000,1,1
13.812439919,12.812439919,399.971252441,33.595832825,3.326999903,1,1
13.822097540,12.822097540,399.800048828,-42.625000000,-3.838000059,1,1
13.832381248,12.832381248,399.978302002,28.737499237,3.641999960,1,1
13.842168570,12.842168570,399.790649414,-8.204166412,-3.875000000,1,1
13.852340698,12.852340698,399.940704346,-9.395833969,4.315000057,1,1
13.862136126,12.862136126,399.934661865,39.141666412,3.436000109,1,1
13.872425079,12.872425079,399.885986328,-30.020833969,-3.684999943,1,1
13.882045507,12.882045507,400.032012939,2.887499809,3.894999981,1,1
13.892381668,12.892381668,399.979644775,19.662500381,3.459000111,1,1
13.902141809,12.902141809,399.914184570,4.400000095,-3.926000118,1,1
13.912414551,12.912414551,399.881622314,-26.170833588,-3.795000076,1,1
13.922192097,12.922192097,400.000793457,4.904166698,3.967999935,1,1
13.932415724,12.932415724,399.823211670,6.737500191,-3.934000015,1,1
13.942134857,12.942134857,399.844024658,-33.366664886,-3.168999910,1,1
13.952430010,12.952430010,399.918548584,35.933334351,3.588999987,1,1
13.962146521,12.962146521,399.778228760,-2.337500095,-3.829999924,1,1
13.972404242,12.972404242,399.903778076,-15.583333015,3.648999929,1,1
13.982062817,12.982062817,399.896728516,28.554166794,3.095000029,1,1
13.992459774,12.992459774,399.830261230,1.512500048,-3.884000063,1,1
14.002176762,13.002176762,399.886657715,-24.154167175,-3.289999962,1,1
14.012361050,13.012361050,400.018249512,27.224998474,3.634999990,1,1
14.022077084,13.022077084,399.872558594,-12.741666794,-3.961999893,1,1
14.032359362,13.032359362,400.026977539,-7.195833206,3.956000090,1,1
14.042114496,13.042114496,399.993743896,26.354166031,3.214999914,1,1
14.052322388,13.052322388,399.916534424,-27.820833206,-3.812999964,1,1
14.062110186,13.062110186,400.006500244,1.375000000,4.065000057,1,1
14.072364569,13.072364569,399.971588135,22.504167557,3.002000093,1,1
14.082136631,13.082136631,399.861816406,-20.120832443,-3.467000008,1,1
14.092384577,13.092384577,399.985687256,-2.979166746,4.060999870,1,1
14.102130890,13.102130890,399.933990479,28.049999237,1.705000043,1,1
14.112398863,13.112398863,399.864166260,-34.558334351,-3.753999949,1,1
14.122098207,13.122098207,400.041412354,40.287498474,3.476999998,1,1
14.132303238,13.132303238,399.858459473,-44.275001526,-3.515000105,1,1
14.142094374,13.142094374,400.037719727,34.283332825,3.546000004,1,1
14.152406693,13.152406693,399.951782227,-5.179166794,-4.080999851,1,1
14.162209511,13.162209511,400.106536865,-7.699999809,3.947999954,1,1
14.172394991,13.172394991,400.117279053,34.787498474,3.355999947,1,1
14.182149172,13.182149172,400.027648926,-35.383335114,-3.684999943,1,1
14.192395210,13.192395210,400.195831299,20.670833588,3.934000015,1,1
14.202116966,13.202116966,399.978637695,-15.583333015,-3.747999907,1,1
14.212310791,13.212310791,400.161926270,5.545833111,4.073999882,1,1
14.222168922,13.222168922,399.896392822,-11.549999237,-3.977999926,1,1
14.232435465,13.232435465,400.110900879,-2.658333302,4.083000183,1,1
14.242069244,13.242069244,400.076660156,24.016666412,2.319000006,1,1
14.252363205,13.252363205,399.968566895,-33.733333588,-3.730999947,1,1
14.262161732,13.262161732,400.116607666,16.316667557,3.821000099,1,1
14.272380352,13.272380352,399.977630615,4.033333302,-4.056000233,1,1
14.282148361,13.282148361,400.036376953,-22.137500763,-0.027000001,1,1
14.292503119,13.292503119,399.999786377,29.562500000,2.444000006,1,1
14.302130699,13.302130699,399.965881348,-23.329166412,-3.700999975,1,1
14.312429667,13.312429667,400.175018311,10.083333969,3.868000031,1,1
14.322135210,13.322135210,400.023956299,6.233333111,-3.732000113,1,1
14.332406282,13.332406282,399.961853027,-16.591667175,-3.743999958,1,1
14.342207193,13.342207193,400.011199951,-17.783332825,4.150000095,1,1
14.352485418,13.352485418,399.976623535,30.891666412,3.433000088,1,1
14.362178802,13.362178802,399.852081299,-36.758335114,-3.598999977,1,1
14.372370720,13.372370720,399.967895508,6.416666508,3.980000019,1,1
14.382092953,13.382092953,399.806427002,7.562500000,-4.153999805,1,1
14.392425537,13.392425537,399.831939697,-34.879165649,-3.171999931,1,1
14.402127743,13.402127743,399.875915527,31.762500763,3.757999897,1,1
14.412464857,13.412464857,399.812133789,9.945833206,-4.052999973,1,1
14.422141790,13.422141790,399.794342041,-25.804166794,-3.898000002,1,1
14.432355165,13.432355165,399.946746826,6.920833111,4.118999958,1,1
14.442134619,13.442134619,399.819519043,12.100000381,-4.146999836,1,1
14.452388525,13.452388525,399.888336182,-25.987499237,-3.204999924,1,1
14.462153673,13.462153673,399.991394043,32.908332825,3.717999935,1,1
14.472385645,13.472385645,399.874908447,-11.045833588,-4.076000214,1,1
14.482148409,13.482148409,400.061218262,-2.979166746,4.028999805,1,1
14.492297173,13.492297173,399.980987549,25.345832825,3.459000111,1,1
14.502173185,13.502173185,399.898406982,-11.733333588,-3.822000027,1,1
14.512418985,13.512418985,399.966217041,-16.408332825,1.203999996,1,1
14.522166491,13.522166491,399.988708496,27.729166031,3.407999992,1,1
14.532396317,13.532396317,399.875915527,-21.816667557,-3.743000031,1,1
14.542123318,13.542123318,400.038726807,8.570833206,3.740000010,1,1
14.552418470,13.552418470,399.871551514,4.904166698,-4.145999908,1,1
14.562131882,13.562131882,399.905792236,-25.666666031,-3.174999952,1,1
14.572378159,13.572378159,399.992065430,28.233333588,3.842999935,1,1
14.582133532,13.582133532,399.789978027,-24.979166031,-3.730000019,1,1
14.592364550,13.592364550,399.932983398,3.208333254,4.031000137,1,1
14.602185249,13.602185249,399.828582764,13.795833588,-3.986999989,1,1
14.612415075,13.612415075,399.912506104,-21.954166412,-1.450999975,1,1
14.622137308,13.622137308,399.989715576,33.916664124,3.654999971,1,1
14.632390976,13.632390976,399.821868896,-27.316667557,-3.973999977,1,1
14.642116308,13.642116308,400.070617676,22.870832443,3.890000105,1,1
14.652408123,13.652408123,399.872222900,-14.575000763,-3.812999964,1,1
14.662170172,13.662170172,400.021606445,-12.375000000,4.038000107,1,1
14.672368765,13.672368765,399.880279541,13.429166794,-4.223000050,1,1
14.682175159,13.682175159,399.893707275,-27.179166794,-3.375999928,1,1
14.692395210,13.692395210,400.001464844,32.266666412,3.812000036,1,1
14.702157021,13.702157021,399.866180420,-14.575000763,-3.940999985,1,1
14.712415934,13.712415934,400.049468994,1.375000000,3.828000069,1,1
14.722162247,13.722162247,399.865173340,2.200000048,-3.905999899,1,1
14.732357979,13.732357979,399.993408203,-13.062500000,4.315000057,1,1
14.742093801,13.742093801,399.825225830,9.441666603,-4.032999992,1,1
14.752390385,13.752390385,399.953796387,-19.616666794,4.280000210,1,1
14.762212276,13.762212276,399.834960938,16.637500763,-0.961000025,1,1
14.772455454,13.772455454,399.807434082,-34.054164886,-3.586999893,1,1
14.782178164,13.782178164,399.892700195,26.354166031,3.635999918,1,1
14.792407036,13.792407036,399.765136719,0.687500000,-3.812999964,1,1
14.802321672,13.802321672,399.787628174,-30.341667175,-3.355999947,1,1
14.812386274,13.812386274,399.876922607,32.083335876,3.756999969,1,1
14.822139740,13.822139740,399.725860596,-9.716666222,-3.848000050,1,1
14.832437515,13.832437515,399.857116699,-12.237499237,3.862999916,1,1
14.842179060,13.842179060,399.818847656,31.395833969,3.436000109,1,1
14.852376223,13.852376223,399.723846436,-20.304166794,-3.609999895,1,1
14.862188101,13.862188101,399.814819336,-5.683333397,3.946000099,1,1
14.872405767,13.872405767,399.846374512,22.366666794,3.680000067,1,1
14.882185459,13.882185459,399.651336670,-15.399999619,-3.687999964,1,1
14.892417669,13.892417669,399.756408691,-12.741666794,4.225999832,1,1
14.902086496,13.902086496,399.666107178,25.025001526,2.270999908,1,1
14.912391186,13.912391186,399.591247559,-33.549999237,-3.555999994,1,1
14.922146797,13.922146797,399.737274170,14.299999237,3.994999886,1,1
14.932378054,13.932378054,399.618103027,14.804166794,-3.286999941,1,1
14.942281485,13.942281485,399.620452881,-28.508333206,-3.421999931,1,1
14.952346087,13.952346087,399.707733154,4.216666698,4.072999954,1,1
14.962218285,13.962218285,399.570098877,10.954166412,-3.944999933,1,1
14.972393751,13.972393751,399.576812744,-33.366664886,-3.349999905,1,1
14.982135773,13.982135773,399.654022217,30.754167557,3.595999956,1,1
14.992414236,13.992414236,399.507995605,-13.887500763,-3.726999998,1,1
15.002212286,14.002212286,399.642944336,-7.699999809,3.926000118,1,1
15.012570620,14.012570620,399.616424561,31.762500763,1.963000059,1,1
15.022190094,14.022190094,399.578155518,-19.433332443,-3.726999998,1,1
15.032286167,14.032286167,399.695648193,-1.970833302,3.842999935,1,1
15.042176962,14.042176962,399.693298340,30.754167557,3.303999901,1,1
15.052423239,14.052423239,399.601989746,-35.062500000,-3.743000031,1,1
15.062293053,14.062293053,399.744995117,12.787500381,4.085999966,1,1
15.072407007,14.072407007,399.588562012,3.529166698,-4.022999763,1,1
15.082077980,14.082077980,399.704376221,-15.399999619,3.864000082,1,1
15.092396498,14.092396498,399.563385010,16.637500763,-4.171999931,1,1
15.102148771,14.102148771,399.729553223,-17.920833588,-0.061000001,1,1
15.112419367,14.112419367,399.778564453,21.495832443,3.789000034,1,1
15.122221470,14.122221470,399.630523682,-5.179166794,-3.757999897,1,1
15.132328987,14.132328987,399.808105469,-4.170833111,4.223999977,1,1
15.142128706,14.142128706,399.792327881,26.858333588,3.371999979,1,1
15.152465343,14.152465343,399.708404541,-31.854166031,-3.595999956,1,1
15.162170172,14.162170172,399.900756836,34.420833588,3.780999899,1,1
15.172284365,14.172284365,399.780578613,-4.354166985,-3.836999893,1,1
15.182053328,14.182053328,400.007507324,-2.979166746,4.209000111,1,1
15.192391872,14.192391872,399.772521973,-1.466666698,-4.037000179,1,1
15.202187061,14.202187061,399.849060059,-15.583333015,3.427000046,1,1
15.212308168,14.212308168,399.816162109,23.695833206,3.515000105,1,1
15.222157001,14.222157001,399.707397461,-32.037498474,-3.599999905,1,1
15.232338190,14.232338190,399.886657715,28.049999237,3.868999958,1,1
15.242170811,14.242170811,399.580841064,-36.758335114,-3.786000013,1,1
15.252333641,14.252333641,399.745666504,6.737500191,3.937999964,1,1
15.262171984,14.262171984,399.602325439,10.770833969,-4.176000118,1,1
15.272391796,14.272391796,399.694976807,-31.716667175,-3.420000076,1,1
15.282061577,14.282061577,399.823211670,25.849998474,3.720000029,1,1
15.292382240,14.292382240,399.715118408,-0.000000000,-3.864000082,1,1
15.302143574,14.302143574,399.723175049,-26.995832443,-3.464999914,1,1
15.312437773,14.312437773,399.811462402,15.629166603,3.625000000,1,1
15.322153568,14.322153568,399.729217529,12.604166985,-4.212999821,1,1
15.332388401,14.332388401,399.792327881,-29.012500763,-3.405999899,1,1
15.342142105,14.342142105,399.912841797,38.637500763,3.467000008,1,1
15.352393627,14.352393627,399.796020508,-7.195833206,-3.882999897,1,1
15.362196922,14.362196922,399.971588135,-11.412500381,4.080999851,1,1
15.372406721,14.372406721,399.976623535,22.504167557,3.696000099,1,1
15.382158041,14.382158041,399.861816406,-1.650000095,-3.881999969,1,1
15.392343760,14.392343760,399.922576904,-19.937500000,-1.246000051,1,1
15.402152061,14.402152061,400.031005859,28.737499237,3.551000118,1,1
15.412445545,14.412445545,399.896728516,-10.220833778,-3.851000071,1,1
15.422140598,14.422140598,400.047454834,-8.020833969,3.868000031,1,1
15.432390451,14.432390451,400.015563965,26.354166031,3.385999918,1,1
15.442080975,14.442080975,399.950439453,-30.204166412,-3.734999895,1,1
15.452420712,14.452420712,400.080688477,4.216666698,3.960999966,1,1
15.462144852,14.462144852,399.956146240,13.429166794,-4.079999924,1,1
15.472390890,14.472390890,399.948089600,-32.220832825,-3.627000093,1,1
15.482122421,14.482122421,400.017913818,24.841667175,3.687999964,1,1
15.492398977,14.492398977,399.824554443,-18.791667938,-3.836999893,1,1
15.502115011,14.502115011,399.950439453,-7.699999809,4.302999973,1,1
15.512381315,14.512381315,399.894714355,28.875000000,3.296000004,1,1
15.522075176,14.522075176,399.801055908,-37.079166412,-3.677999973,1,1
15.532355309,14.532355309,399.974945068,11.595833778,4.022999763,1,1
15.542154074,14.542154074,399.756744385,-8.387499809,-3.832000017,1,1
15.552391291,14.552391291,399.822204590,-20.441667557,3.717000008,1,1
15.562179327,14.562179327,399.781250000,27.866666794,3.398000002,1,1
15.572358370,14.572358370,399.650329590,-35.887500763,-3.614000082,1,1
15.582156420,14.582156420,399.796020508,12.283333778,3.918999910,1,1
15.592347145,14.592347145,399.670806885,8.250000000,-3.999000072,1,1
15.602146626,14.602146626,399.752380371,-19.937500000,-0.145999998,1,1
15.612423658,14.612423658,399.762786865,36.299999237,2.970000029,1,1
15.622140169,14.622140169,399.704376221,-39.416664124,-3.249000072,1,1
15.632367611,14.632367611,399.758087158,34.283332825,3.552000046,1,1
15.642253637,14.642253637,399.630187988,-24.154167175,-3.549000025,1,1
15.652372837,14.652372837,399.824890137,12.604166985,3.792999983,1,1
15.662147045,14.662147045,399.701354980,7.562500000,-3.898000002,1,1
15.672348261,14.672348261,399.740631104,-22.962501526,-3.214999914,1,1
15.682099581,14.682099581,399.831268311,33.779167175,3.486000061,1,1
15.692383528,14.692383528,399.641601562,-34.741664886,-3.424999952,1,1
15.702149391,14.702149391,399.832611084,14.299999237,3.691999912,1,1
15.712441921,14.712441921,399.537536621,-21.312500000,-3.986999989,1,1
15.722142696,14.722142696,399.723846436,12.100000381,3.849999905,1,1
15.732362986,14.732362986,399.601654053,15.308333397,-2.193000078,1,1
15.742113590,14.742113590,399.595275879,-13.245833397,-3.845000029,1,1
15.752325535,14.752325535,399.630523682,-25.299999237,-2.562000036,1,1
15.762100697,14.762100697,399.739959717,23.375000000,3.713000059,1,1
15.772309780,14.772309780,399.598968506,-2.658333302,-3.872999907,1,1
15.782111406,14.782111406,399.737609863,-11.916666985,4.302999973,1,1
15.792347908,14.792347908,399.670471191,28.875000000,3.272000074,1,1
15.802175999,14.802175999,399.591247559,-22.458333969,-3.694000006,1,1
15.812340260,14.812340260,399.689605713,-6.187500000,3.868999958,1,1
15.822067499,14.822067499,399.732574463,20.487499237,3.808000088,1,1
15.832354069,14.832354069,399.639587402,10.770833969,-3.894000053,1,1
